id,shape,weight,clarity,color,cut,polish,symmetry,fluorescence,price,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence,is_outlier
1766859,EMERALD,0.42,VVS1,G,EX,EX,EX,F,1328.93,5.3,3.58,2.33,0,1,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0.0,3.0,False
1771209,EMERALD,0.38,VS1,E,VG,EX,GD,F,1042.53,4.65,3.48,2.46,0,1,0,0,0,0,0,0,4.0,2.0,1.0,0.0,2.0,3.0,False
1659895,ROUND,0.5,SI2,F,EX,EX,EX,N,2099.91,5.06,5.09,3.15,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0,False
200715-160,CUSHION,1.21,SI1,W-X,EX,EX,VG,N,2394.42,6.16,5.96,3.76,1,0,0,0,0,0,0,0,6.0,18.0,0.0,0.0,1.0,0.0,False
1761815,OVAL,0.59,SI2,D,EX,VG,VG,N,1692.21,6.42,4.78,2.94,0,0,0,0,1,0,0,0,7.0,1.0,0.0,1.0,1.0,0.0,False
1671246,ROUND,0.5,SI2,G,EX,EX,EX,F,2062.7,5.05,5.08,3.17,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,3.0,False
1667151,CUSHION,0.55,VVS2,J,EX,EX,VG,ST,1196.99,5.05,4.37,2.96,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,1.0,5.0,False
1708679,PRINCESS,0.5,SI1,I,EX,EX,VG,N,1442.43,4.28,4.24,3.08,0,0,0,0,0,0,1,0,6.0,6.0,0.0,0.0,1.0,0.0,False
1799879,EMERALD,0.31,VS2,D,EX,EX,VG,N,1031.2,4.56,3.34,2.2,0,1,0,0,0,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0,False
1784359,ROUND,0.53,VS1,J,EX,EX,EX,N,2106.28,5.16,5.19,3.23,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
201180-162,CUSHION,1.51,SI2,FANCY,EX,EX,EX,N,3442.51,6.63,6.16,4.19,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,False
1591195,CUSHION,0.8,SI1,I,EX,EX,VG,N,2273.98,5.3,5.16,3.47,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0,False
1763973,HEART,0.3,SI1,F,VG,EX,VG,N,855.14,4.04,4.73,2.62,0,0,1,0,0,0,0,0,6.0,3.0,1.0,0.0,1.0,0.0,False
1765217,PRINCESS,0.41,VVS2,G,EX,EX,VG,N,1399.57,4.16,4.12,2.92,0,0,0,0,0,0,1,0,3.0,4.0,0.0,0.0,1.0,0.0,False
1785054,EMERALD,0.4,VS1,D,VG,VG,GD,F,1329.02,5.35,3.45,2.24,0,1,0,0,0,0,0,0,4.0,1.0,1.0,1.0,2.0,3.0,False
1798100,ROUND,0.5,SI1,F,GD,VG,GD,N,1951.16,4.87,4.92,3.12,0,0,0,0,0,0,0,1,6.0,3.0,2.0,1.0,2.0,0.0,False
1773092,ROUND,0.5,SI2,E,EX,EX,EX,M,1997.75,5.04,5.08,3.18,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,4.0,False
1656368,CUSHION,0.73,SI1,F,EX,EX,VG,N,2315.11,5.58,4.85,3.29,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1794066,CUSHION,0.52,SI1,E,EX,EX,EX,F,1607.14,4.82,4.42,2.89,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,3.0,False
1627757,ROUND,0.5,SI1,G,VG,EX,GD,N,2028.27,4.98,5.06,3.14,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,2.0,0.0,False
1615068,CUSHION,0.73,SI1,G,EX,EX,EX,N,2263.09,5.07,5.05,3.4,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,False
1774273,HEART,0.32,VVS2,F,EX,EX,GD,N,1096.83,4.25,4.67,2.72,0,0,1,0,0,0,0,0,3.0,3.0,0.0,0.0,2.0,0.0,False
1780509,ROUND,0.5,VVS1,J,VG,EX,VG,N,2088.84,4.99,5.04,3.17,0,0,0,0,0,0,0,1,2.0,7.0,1.0,0.0,1.0,0.0,False
1771505,OVAL,0.55,VVS2,G,EX,EX,GD,N,1920.08,7.2,4.53,2.66,0,0,0,0,1,0,0,0,3.0,4.0,0.0,0.0,2.0,0.0,False
1657258,ROUND,0.65,VS2,K,EX,EX,EX,F,2087.77,5.56,5.59,3.45,0,0,0,0,0,0,0,1,5.0,8.0,0.0,0.0,0.0,3.0,False
1794375,EMERALD,0.36,VVS2,D,EX,EX,GD,N,1152.06,4.93,3.42,2.29,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,2.0,0.0,False
1648185,ROUND,0.5,VS1,D,VG,VG,GD,N,2336.93,5.01,5.05,3.14,0,0,0,0,0,0,0,1,4.0,1.0,1.0,1.0,2.0,0.0,False
1799189,ROUND,0.5,VS2,I,VG,EX,VG,F,2078.02,4.9,4.96,3.2,0,0,0,0,0,0,0,1,5.0,6.0,1.0,0.0,1.0,3.0,False
1639898,PEAR,0.5,VS1,D,EX,VG,EX,N,2036.76,7.3,4.29,2.69,0,0,0,0,0,1,0,0,4.0,1.0,0.0,1.0,0.0,0.0,False
1801448,ROUND,0.5,SI2,E,VG,EX,VG,N,2055.24,4.89,4.96,3.2,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0,False
1782686,EMERALD,0.47,VVS1,F,EX,EX,VG,N,1699.57,5.47,3.59,2.43,0,1,0,0,0,0,0,0,2.0,3.0,0.0,0.0,1.0,0.0,False
1799817,EMERALD,0.32,VVS2,F,EX,GD,FR,N,1013.49,4.87,3.45,2.03,0,1,0,0,0,0,0,0,3.0,3.0,0.0,2.0,3.0,0.0,False
1638348,PRINCESS,0.52,VS2,F,EX,EX,VG,N,1724.19,4.43,4.35,3.16,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1624223,ROUND,0.5,VS1,K,EX,VG,VG,F,1497.35,5.09,5.13,3.13,0,0,0,0,0,0,0,1,4.0,8.0,0.0,1.0,1.0,3.0,False
1653548,ROUND,0.57,SI2,G,EX,EX,EX,N,2078.36,5.29,5.31,3.31,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0,False
1778790,PRINCESS,0.8,SI2,L,EX,VG,GD,F,1663.1,5.1,5.07,3.71,0,0,0,0,0,0,1,0,7.0,9.0,0.0,1.0,2.0,3.0,False
1774526,PEAR,0.6,VS1,D,EX,EX,VG,ST,2111.5,7.18,4.69,2.95,0,0,0,0,0,1,0,0,4.0,1.0,0.0,0.0,1.0,5.0,False
1667842,ROUND,0.5,VS2,H,GD,EX,GD,N,2036.9,4.88,4.95,3.24,0,0,0,0,0,0,0,1,5.0,5.0,2.0,0.0,2.0,0.0,False
1800333,PRINCESS,0.51,VS2,H,EX,EX,GD,N,1717.94,4.48,4.41,3.11,0,0,0,0,0,0,1,0,5.0,5.0,0.0,0.0,2.0,0.0,False
200788-194,CUSHION,1.01,SI2,G,EX,EX,EX,M,3815.09,5.91,5.44,3.69,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,0.0,4.0,False
1670179,ROUND,0.5,SI1,I,EX,EX,EX,N,2041.08,5.14,5.17,3.1,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0,False
1787940,HEART,0.3,VS2,D,VG,EX,GD,N,1096.98,4.04,4.57,2.7,0,0,1,0,0,0,0,0,5.0,1.0,1.0,0.0,2.0,0.0,False
1762517,ROUND,0.5,SI1,K,EX,VG,EX,N,1529.6,5.03,5.07,3.17,0,0,0,0,0,0,0,1,6.0,8.0,0.0,1.0,0.0,0.0,False
1649120,OVAL,0.51,VS2,D,EX,VG,VG,N,1880.29,6.86,4.47,2.62,0,0,0,0,1,0,0,0,5.0,1.0,0.0,1.0,1.0,0.0,False
1646003,CUSHION,0.7,SI2,E,EX,EX,VG,N,2131.11,5.25,4.77,3.24,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,0.0,False
1794637,OVAL,0.5,VS1,H,EX,EX,VG,F,1730.63,6.33,4.44,2.72,0,0,0,0,1,0,0,0,4.0,5.0,0.0,0.0,1.0,3.0,False
202185-1080,OVAL,1.07,SI2,L,EX,VG,VG,N,2059.89,8.39,5.77,3.48,0,0,0,0,1,0,0,0,7.0,9.0,0.0,1.0,1.0,0.0,False
200744-40,CUSHION,1.01,SI2,H,EX,EX,EX,N,3590.27,5.75,5.61,3.79,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,0.0,0.0,False
213045-69,CUSHION,1.03,SI1,I,EX,EX,EX,N,3706.2,6.36,5.35,3.62,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,False
210593-76,PEAR,1.5,SI1,H,VG,VG,VG,N,13410.72,9.38,6.26,4.01,0,0,0,0,0,1,0,0,6.0,5.0,1.0,1.0,1.0,0.0,False
200515-304,PEAR,1.6,SI1,D,EX,EX,VG,F,13599.96,10.03,6.56,4.01,0,0,0,0,0,1,0,0,6.0,1.0,0.0,0.0,1.0,3.0,False
1615073,CUSHION,0.52,VVS1,I,EX,EX,VG,N,1430.13,4.57,4.47,3.03,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,0.0,False
1619805,OVAL,0.7,SI1,K,EX,VG,VG,F,1472.64,7.7,4.82,2.85,0,0,0,0,1,0,0,0,6.0,8.0,0.0,1.0,1.0,3.0,False
210470-272,PEAR,1.2,VS2,G,VG,EX,EX,N,9348.54,8.74,5.89,3.75,0,0,0,0,0,1,0,0,5.0,4.0,1.0,0.0,0.0,0.0,False
1799590,CUSHION,0.7,SI1,G,VG,EX,VG,F,2305.38,5.29,4.71,3.29,1,0,0,0,0,0,0,0,6.0,4.0,1.0,0.0,1.0,3.0,False
1779284,ROUND,0.5,SI2,F,EX,EX,EX,N,2109.14,5.05,5.09,3.16,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0,False
1667797,ROUND,0.5,VS2,E,VG,VG,VG,N,2448.26,4.92,4.98,3.19,0,0,0,0,0,0,0,1,5.0,2.0,1.0,1.0,1.0,0.0,False
1783300,ROUND,0.5,VS2,I,VG,VG,GD,N,2015.41,4.96,5.03,3.13,0,0,0,0,0,0,0,1,5.0,6.0,1.0,1.0,2.0,0.0,False
200715-274,CUSHION,1.06,SI2,FANCY,EX,EX,VG,F,3143.29,6.19,5.61,3.7,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,1.0,3.0,False
1783051,PEAR,0.51,VS1,E,EX,EX,VG,F,2002.43,7.39,4.31,2.72,0,0,0,0,0,1,0,0,4.0,2.0,0.0,0.0,1.0,3.0,False
1742776,ROUND,0.5,SI1,D,EX,EX,EX,ST,2052.78,5.18,5.21,3.06,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,5.0,False
1764391,ROUND,0.5,SI1,I,EX,EX,VG,N,1991.02,5.09,5.1,3.16,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,1.0,0.0,False
1791750,EMERALD,0.34,VS1,G,VG,EX,GD,N,1032.71,4.74,3.44,2.14,0,1,0,0,0,0,0,0,4.0,4.0,1.0,0.0,2.0,0.0,False
1781560,OVAL,0.5,VS2,G,EX,EX,VG,N,1865.76,6.12,4.52,2.8,0,0,0,0,1,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0,False
1643754,PRINCESS,0.52,VS1,K,EX,EX,VG,N,1156.79,4.26,4.25,3.1,0,0,0,0,0,0,1,0,4.0,8.0,0.0,0.0,1.0,0.0,False
1592360,ROUND,0.23,VS1,F,EX,EX,EX,N,951.72,4.0,4.03,2.38,0,0,0,0,0,0,0,1,4.0,3.0,0.0,0.0,0.0,0.0,False
1777492,HEART,0.33,VS2,F,EX,EX,VG,N,1132.79,4.3,4.78,2.69,0,0,1,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1789208,PEAR,0.5,VS1,F,VG,VG,VG,N,2111.79,7.01,4.49,2.67,0,0,0,0,0,1,0,0,4.0,3.0,1.0,1.0,1.0,0.0,False
202225-1017,CUSHION,1.1,SI1,U-V,EX,EX,EX,N,2854.35,5.91,5.66,3.84,1,0,0,0,0,0,0,0,6.0,16.0,0.0,0.0,0.0,0.0,False
1745228,OVAL,0.7,SI1,K,EX,VG,VG,F,1696.13,6.82,4.99,3.07,0,0,0,0,1,0,0,0,6.0,8.0,0.0,1.0,1.0,3.0,False
1769531,EMERALD,0.3,VVS1,D,EX,VG,GD,N,1057.5,4.95,3.21,2.04,0,1,0,0,0,0,0,0,2.0,1.0,0.0,1.0,2.0,0.0,False
1640439,ROUND,0.5,SI2,F,EX,EX,EX,N,2070.68,5.06,5.09,3.18,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0,False
1782960,OVAL,0.52,VS2,E,EX,EX,VG,M,1865.59,6.75,4.46,2.74,0,0,0,0,1,0,0,0,5.0,2.0,0.0,0.0,1.0,4.0,False
1782548,CUSHION,0.5,VS2,F,VG,EX,VG,N,1529.65,4.89,4.17,2.92,1,0,0,0,0,0,0,0,5.0,3.0,1.0,0.0,1.0,0.0,False
1755250,ROUND,0.5,SI1,D,EX,VG,EX,N,2447.32,5.14,5.16,3.07,0,0,0,0,0,0,0,1,6.0,1.0,0.0,1.0,0.0,0.0,False
1658633,ROUND,0.5,SI1,E,VG,EX,VG,M,2080.06,5.0,5.06,3.16,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,1.0,4.0,False
210363-96,OVAL,1.0,SI2,N,EX,VG,VG,F,2154.96,8.59,5.42,3.28,0,0,0,0,1,0,0,0,7.0,11.0,0.0,1.0,1.0,3.0,False
1801928,ROUND,0.31,VVS2,G,EX,EX,EX,F,1212.44,4.41,4.44,2.65,0,0,0,0,0,0,0,1,3.0,4.0,0.0,0.0,0.0,3.0,False
1792202,ROUND,0.41,VS1,E,EX,EX,EX,ST,1497.22,4.8,4.82,2.91,0,0,0,0,0,0,0,1,4.0,2.0,0.0,0.0,0.0,5.0,False
1672855,CUSHION,0.7,VVS1,G,GD,EX,VG,N,2778.78,5.0,4.64,3.34,1,0,0,0,0,0,0,0,2.0,4.0,2.0,0.0,1.0,0.0,False
1793982,ROUND,0.35,VVS1,G,EX,EX,EX,N,1497.93,4.57,4.6,2.74,0,0,0,0,0,0,0,1,2.0,4.0,0.0,0.0,0.0,0.0,False
1798881,PRINCESS,0.3,VVS1,G,VG,VG,VG,N,942.85,3.54,3.53,2.64,0,0,0,0,0,0,1,0,2.0,4.0,1.0,1.0,1.0,0.0,False
1777102,ROUND,0.4,SI1,G,EX,EX,EX,N,1473.04,4.68,4.71,2.93,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0,False
1642243,CUSHION,0.75,VVS2,L,VG,EX,GD,ST,1205.7,5.29,4.94,3.45,1,0,0,0,0,0,0,0,3.0,9.0,1.0,0.0,2.0,5.0,False
1652885,OVAL,0.83,SI2,K,EX,EX,VG,N,2139.78,8.13,5.27,3.1,0,0,0,0,1,0,0,0,7.0,8.0,0.0,0.0,1.0,0.0,False
1758178,CUSHION,0.75,SI1,E,EX,EX,VG,F,2547.34,5.41,4.92,3.32,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,3.0,False
1621280,OVAL,0.5,SI1,F,EX,EX,EX,N,1596.87,6.0,4.48,2.81,0,0,0,0,1,0,0,0,6.0,3.0,0.0,0.0,0.0,0.0,False
1754051,ROUND,0.35,VVS2,D,EX,EX,EX,N,1400.45,4.5,4.53,2.81,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,False
1622482,CUSHION,0.76,VVS2,J,VG,EX,VG,N,2014.73,5.06,4.99,3.49,1,0,0,0,0,0,0,0,3.0,7.0,1.0,0.0,1.0,0.0,False
1649097,OVAL,0.5,VS1,D,EX,EX,VG,N,2028.98,6.75,4.42,2.69,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0,False
1788677,ROUND,0.5,VS2,J,GD,EX,GD,F,1508.36,4.8,4.89,3.23,0,0,0,0,0,0,0,1,5.0,7.0,2.0,0.0,2.0,3.0,False
1796221,PRINCESS,0.4,VS2,D,VG,VG,GD,F,1344.58,4.08,4.01,2.97,0,0,0,0,0,0,1,0,5.0,1.0,1.0,1.0,2.0,3.0,False
1642634,PRINCESS,0.5,SI1,E,EX,EX,VG,N,1443.77,4.53,4.44,3.09,0,0,0,0,0,0,1,0,6.0,2.0,0.0,0.0,1.0,0.0,False
1671675,ROUND,0.5,VS1,J,EX,EX,EX,N,2105.06,5.04,5.07,3.16,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
1781718,PRINCESS,0.52,VS2,I,EX,EX,VG,N,1642.21,4.37,4.31,3.14,0,0,0,0,0,0,1,0,5.0,6.0,0.0,0.0,1.0,0.0,False
211003-1026,CUSHION,1.03,SI1,J,EX,EX,EX,F,3173.68,6.22,5.41,3.67,1,0,0,0,0,0,0,0,6.0,7.0,0.0,0.0,0.0,3.0,False
1790353,ROUND,0.5,VS2,E,GD,VG,GD,N,2060.11,4.85,4.93,3.13,0,0,0,0,0,0,0,1,5.0,2.0,2.0,1.0,2.0,0.0,False
1802143,ROUND,0.3,VS2,F,EX,EX,VG,F,1081.85,4.25,4.28,2.62,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,1.0,3.0,False
1781759,CUSHION,0.5,SI1,FANCY,EX,EX,VG,F,1133.99,4.67,4.23,2.95,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,3.0,False
1781754,CUSHION,0.8,VVS1,FANCY,EX,EX,VG,F,2270.01,5.24,4.87,3.4,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,3.0,False
1800788,HEART,0.32,SI2,F,EX,EX,EX,N,924.26,4.22,4.68,2.71,0,0,1,0,0,0,0,0,7.0,3.0,0.0,0.0,0.0,0.0,False
1787097,ROUND,0.5,VS2,I,VG,EX,VG,F,2087.15,4.96,4.98,3.19,0,0,0,0,0,0,0,1,5.0,6.0,1.0,0.0,1.0,3.0,False
1775625,PRINCESS,0.33,VS1,D,EX,VG,GD,N,1012.26,3.87,3.87,2.63,0,0,0,0,0,0,1,0,4.0,1.0,0.0,1.0,2.0,0.0,False
1768115,PRINCESS,0.5,SI1,F,EX,EX,VG,N,1661.42,4.41,4.35,3.17,0,0,0,0,0,0,1,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1773547,MARQUISE,0.32,VS2,D,EX,EX,GD,N,1010.3,6.96,3.62,2.25,0,0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,2.0,0.0,False
1778534,EMERALD,0.39,VS2,D,VG,VG,VG,N,1170.53,5.1,3.65,2.19,0,1,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,0.0,False
1639138,ROUND,0.5,SI1,F,VG,EX,GD,N,2028.32,5.09,5.13,3.09,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,2.0,0.0,False
1762709,CUSHION,0.71,VS1,Y-Z,EX,VG,VG,M,1402.31,5.1,4.94,3.19,1,0,0,0,0,0,0,0,4.0,19.0,0.0,1.0,1.0,4.0,False
1663185,CUSHION,0.9,SI1,F,VG,EX,VG,N,3653.05,5.6,5.25,3.64,1,0,0,0,0,0,0,0,6.0,3.0,1.0,0.0,1.0,0.0,False
1795577,CUSHION,0.59,VS2,I,VG,EX,EX,F,1570.48,4.81,4.58,3.2,1,0,0,0,0,0,0,0,5.0,6.0,1.0,0.0,0.0,3.0,False
1789942,HEART,0.3,SI1,G,EX,EX,GD,N,924.65,4.13,4.68,2.63,0,0,1,0,0,0,0,0,6.0,4.0,0.0,0.0,2.0,0.0,False
1763984,MARQUISE,0.52,VS1,D,EX,EX,VG,M,1983.2,8.56,4.23,2.48,0,0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1.0,4.0,False
1672853,CUSHION,0.8,VS2,I,EX,EX,VG,M,2214.81,5.28,5.11,3.47,1,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,4.0,False
1631426,OVAL,0.9,SI2,M,EX,EX,VG,ST,1326.26,7.38,5.48,3.42,0,0,0,0,1,0,0,0,7.0,10.0,0.0,0.0,1.0,5.0,False
1646948,ROUND,0.5,VS2,H,GD,VG,VG,N,2067.16,4.83,4.9,3.26,0,0,0,0,0,0,0,1,5.0,5.0,2.0,1.0,1.0,0.0,False
1701458,ROUND,0.23,VS1,F,EX,EX,EX,N,951.72,4.03,4.04,2.39,0,0,0,0,0,0,0,1,4.0,3.0,0.0,0.0,0.0,0.0,False
1662618,ROUND,0.51,VS1,J,EX,EX,EX,N,2104.09,5.14,5.17,3.18,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
210368-718,PEAR,1.01,SI2,D,EX,EX,EX,N,4161.25,8.44,5.62,3.52,0,0,0,0,0,1,0,0,7.0,1.0,0.0,0.0,0.0,0.0,False
1756969,ROUND,0.41,IF,D,EX,EX,EX,N,2351.7,4.83,4.86,2.98,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False
211177-135,CUSHION,0.96,SI1,J,VG,EX,VG,F,2916.16,5.69,5.35,3.74,1,0,0,0,0,0,0,0,6.0,7.0,1.0,0.0,1.0,3.0,False
1748007,OVAL,0.5,VS2,F,EX,EX,VG,N,1742.54,6.79,4.4,2.55,0,0,0,0,1,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1745094,EMERALD,0.42,VVS2,E,EX,EX,VG,M,1176.27,4.98,3.64,2.38,0,1,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0,False
1800003,HEART,0.3,VS1,E,EX,EX,GD,N,1094.0,4.02,4.75,2.68,0,0,1,0,0,0,0,0,4.0,2.0,0.0,0.0,2.0,0.0,False
1557370,CUSHION,0.9,SI2,G,EX,EX,VG,N,2443.8,5.52,5.35,3.63,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0,False
1645997,CUSHION,0.72,SI1,F,EX,EX,VG,N,2313.96,5.17,5.12,3.42,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0,False
1654412,CUSHION,0.51,VVS2,FANCY,EX,EX,GD,N,1567.08,4.56,4.37,2.96,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,2.0,0.0,False
1771082,CUSHION,0.5,SI2,H,EX,EX,VG,N,1330.91,5.13,4.12,2.78,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0,False
1749235,OVAL,0.4,VS1,F,EX,EX,VG,F,1258.73,6.35,4.0,2.45,0,0,0,0,1,0,0,0,4.0,3.0,0.0,0.0,1.0,3.0,False
1783124,PRINCESS,0.52,VS1,J,EX,EX,GD,N,1423.32,4.48,4.39,3.19,0,0,0,0,0,0,1,0,4.0,7.0,0.0,0.0,2.0,0.0,False
1790480,ROUND,0.61,SI1,J,EX,EX,EX,F,2081.4,5.38,5.42,3.36,0,0,0,0,0,0,0,1,6.0,7.0,0.0,0.0,0.0,3.0,False
1757194,ROUND,0.3,SI2,G,VG,VG,VG,N,897.73,4.28,4.33,2.62,0,0,0,0,0,0,0,1,7.0,4.0,1.0,1.0,1.0,0.0,False
1726451,OVAL,0.51,SI2,J,VG,EX,VG,F,1127.5,6.72,4.28,2.7,0,0,0,0,1,0,0,0,7.0,7.0,1.0,0.0,1.0,3.0,False
1627009,ROUND,0.27,VVS1,F,EX,EX,EX,N,1162.04,4.2,4.21,2.56,0,0,0,0,0,0,0,1,2.0,3.0,0.0,0.0,0.0,0.0,False
1654058,CUSHION,0.71,SI1,D,EX,EX,VG,ST,2251.38,5.28,4.8,3.25,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,1.0,5.0,False
1797566,PRINCESS,0.3,VVS1,E,EX,EX,VG,N,1038.25,3.77,3.71,2.53,0,0,0,0,0,0,1,0,2.0,2.0,0.0,0.0,1.0,0.0,False
1654248,MARQUISE,0.5,VVS1,G,EX,VG,VG,N,2016.12,7.93,4.16,2.51,0,0,0,1,0,0,0,0,2.0,4.0,0.0,1.0,1.0,0.0,False
1646346,PRINCESS,0.5,VS2,I,EX,VG,VG,N,1457.65,4.46,4.45,3.17,0,0,0,0,0,0,1,0,5.0,6.0,0.0,1.0,1.0,0.0,False
1639175,ROUND,0.5,SI1,H,EX,EX,VG,ST,1969.33,5.02,5.06,3.18,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,1.0,5.0,False
1586459,ROUND,0.23,VVS2,D,EX,EX,EX,N,969.59,3.88,3.92,2.43,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,False
1621326,CUSHION,0.5,SI1,FANCY,EX,EX,GD,M,1255.25,4.56,4.37,2.96,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,4.0,False
1608396,CUSHION,0.8,VS2,G,EX,EX,EX,N,2805.18,5.27,5.25,3.56,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,False
1773169,ROUND,0.4,SI1,D,VG,EX,VG,N,1529.79,4.69,4.74,2.95,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,1.0,0.0,False
1772065,ROUND,0.5,SI1,F,VG,EX,GD,N,2073.85,4.97,5.02,3.22,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,2.0,0.0,False
1753398,ROUND,0.51,VVS1,I,EX,EX,EX,F,2353.27,5.12,5.15,3.2,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,3.0,False
1786747,PRINCESS,0.31,VVS1,E,EX,EX,GD,F,969.38,3.84,3.75,2.56,0,0,0,0,0,0,1,0,2.0,2.0,0.0,0.0,2.0,3.0,False
1672895,EMERALD,0.5,VS2,J,EX,EX,VG,F,1311.52,5.15,3.8,2.6,0,1,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,3.0,False
1785246,HEART,0.32,VS1,E,EX,EX,GD,N,1138.43,4.37,4.78,2.76,0,0,1,0,0,0,0,0,4.0,2.0,0.0,0.0,2.0,0.0,False
1654405,CUSHION,0.86,VVS2,FANCY,EX,EX,VG,F,2210.42,5.43,5.3,3.56,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,3.0,False
1637566,ROUND,0.5,VS2,F,GD,VG,VG,F,2111.21,4.86,4.92,3.25,0,0,0,0,0,0,0,1,5.0,3.0,2.0,1.0,1.0,3.0,False
1771217,EMERALD,0.33,VS1,F,EX,VG,VG,N,1034.08,4.91,3.25,2.19,0,1,0,0,0,0,0,0,4.0,3.0,0.0,1.0,1.0,0.0,False
1782916,OVAL,0.5,VVS2,E,EX,EX,GD,N,2065.3,6.37,4.55,2.73,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,2.0,0.0,False
1572834,CUSHION,0.85,VS2,FANCY,EX,EX,GD,F,2835.39,5.21,5.18,3.49,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,2.0,3.0,False
1607122,OVAL,0.59,VVS2,H,EX,EX,VG,N,1806.81,6.85,4.73,2.78,0,0,0,0,1,0,0,0,3.0,5.0,0.0,0.0,1.0,0.0,False
